tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweet_count
710833117892898816,,,2016-03-18 14:19:56+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,,,,https://twitter.com/dog_rates/status/710833117892898816/photo/1,12,10,sora,None,https://pbs.twimg.com/media/Cd1i8qvUkAE-Jlr.jpg,1.0,pembroke,80.4,True,cardigan,19.0,True,german_shepherd,0.2,True,2593.0,512.0
710658690886586372,,,2016-03-18 02:46:49+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,,,,https://twitter.com/dog_rates/status/710658690886586372/photo/1,80,80,none,None,https://pbs.twimg.com/media/CdzETn4W4AAVU5N.jpg,1.0,soft-coated_wheaten_terrier,94.9,True,dandie_dinmont,1.9,True,cairn,1.6,True,2227.0,540.0
710609963652087808,,,2016-03-17 23:33:12+00:00,"""http://vine.co"" rel=""nofollow"">Vine - Make a Scene",I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,,,,https://vine.co/v/idaTpwH5TgU,12,10,none,None,,,,,,,,,,,,4631.0,2288.0
710588934686908417,,,2016-03-17 22:09:38+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,,,,"https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1,https://twitter.com/dog_rates/status/710588934686908417/photo/1",12,10,beemo,None,https://pbs.twimg.com/media/CdyE2x1W8AAe0TG.jpg,4.0,pembroke,98.2,True,cardigan,0.9,True,malamute,0.8,True,4370.0,1784.0
710296729921429505,,,2016-03-17 02:48:31+00:00,"""http://vine.co"" rel=""nofollow"">Vine - Make a Scene",This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,,,,https://vine.co/v/iw9hUFAMerV,12,10,oshie,None,,,,,,,,,,,,2297.0,709.0
710283270106132480,,,2016-03-17 01:55:02+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,,,,"https://twitter.com/dog_rates/status/710283270106132480/photo/1,https://twitter.com/dog_rates/status/710283270106132480/photo/1",11,10,gunner,None,https://pbs.twimg.com/media/Cdtu3WRUkAAsRVx.jpg,2.0,shih-tzu,93.2,True,lhasa,3.1,True,tibetan_terrier,0.9,True,2082.0,501.0
710272297844797440,,,2016-03-17 01:11:26+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,,,,https://twitter.com/dog_rates/status/710272297844797440/photo/1,11,10,infuriating,None,https://pbs.twimg.com/media/Cdtk414WoAIUG0v.jpg,1.0,old_english_sheepdog,58.6,True,wire-haired_fox_terrier,11.9,True,lakeland_terrier,10.7,True,4369.0,1201.0
710269109699739648,,,2016-03-17 00:58:46+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",,,,https://twitter.com/dog_rates/status/710269109699739648/photo/1,13,10,none,None,https://pbs.twimg.com/media/Cdth_KyWEAEXH3u.jpg,1.0,pug,41.5,True,german_shepherd,17.8,True,labrador_retriever,10.0,True,2312.0,1071.0
710153181850935296,,,2016-03-16 17:18:07+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,,,,"https://twitter.com/dog_rates/status/710153181850935296/photo/1,https://twitter.com/dog_rates/status/710153181850935296/photo/1",11,10,lacy,None,https://pbs.twimg.com/media/Cdr4jO2UAAAIo6W.jpg,2.0,cowboy_hat,97.9,False,sombrero,1.1,False,cocker_spaniel,0.3,True,2812.0,860.0
710140971284037632,,,2016-03-16 16:29:35+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,,,,https://twitter.com/dog_rates/status/710140971284037632/photo/1,8,10,tater,None,https://pbs.twimg.com/media/Cdrtcr-W4AAqi5H.jpg,1.0,pekinese,95.3,True,papillon,2.0,True,japanese_spaniel,0.6,True,2657.0,848.0
710117014656950272,,,2016-03-16 14:54:24+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,,,,"https://twitter.com/dog_rates/status/710117014656950272/photo/1,https://twitter.com/dog_rates/status/710117014656950272/photo/1",11,10,none,pupper,https://pbs.twimg.com/media/CdrXp9dWoAAcRfn.jpg,2.0,toy_poodle,80.2,True,miniature_poodle,11.2,True,cocker_spaniel,6.3,True,5270.0,1892.0
709918798883774466,,,2016-03-16 01:46:45+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,,,,"https://twitter.com/dog_rates/status/709918798883774466/photo/1,https://twitter.com/dog_rates/status/709918798883774466/photo/1",12,10,watson,None,https://pbs.twimg.com/media/CdojYQmW8AApv4h.jpg,2.0,pembroke,95.6,True,cardigan,2.1,True,chihuahua,0.8,True,3381.0,1047.0
709901256215666688,,,2016-03-16 00:37:03+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",,,,"http://goo.gl/ArWZfi,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1,https://twitter.com/dog_rates/status/709901256215666688/photo/1",12,10,none,None,https://pbs.twimg.com/media/CdoTbL_XIAAitq2.jpg,2.0,bib,99.9,False,handkerchief,0.1,False,umbrella,0.0,False,642.0,98.0
709852847387627521,,,2016-03-15 21:24:41+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,,,,"https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1,https://twitter.com/dog_rates/status/709852847387627521/photo/1",12,10,none,None,https://pbs.twimg.com/media/CdnnZhhWAAEAoUc.jpg,2.0,chihuahua,94.6,True,pomeranian,1.9,True,west_highland_white_terrier,1.0,True,3396.0,1153.0
709566166965075968,,,2016-03-15 02:25:31+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,,,,https://twitter.com/dog_rates/status/709566166965075968/photo/1,12,10,olaf,None,https://pbs.twimg.com/media/Cdjiqi6XIAIUOg-.jpg,1.0,chow,100.0,True,tibetan_mastiff,0.0,True,australian_terrier,0.0,True,3429.0,1151.0
709556954897764353,,,2016-03-15 01:48:55+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,,,,"https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1,https://twitter.com/dog_rates/status/709556954897764353/photo/1",12,10,cecil,None,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2.0,golden_retriever,79.0,True,kuvasz,10.5,True,labrador_retriever,8.7,True,3171.0,1028.0
709519240576036864,,,2016-03-14 23:19:03+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,,,,https://twitter.com/dog_rates/status/709519240576036864/photo/1,9,10,vince,None,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1.0,cocker_spaniel,41.5,True,newfoundland,22.5,True,flat-coated_retriever,19.7,True,1445.0,226.0
709449600415961088,,,2016-03-14 18:42:20+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,,,,"https://twitter.com/dog_rates/status/709449600415961088/photo/1,https://twitter.com/dog_rates/status/709449600415961088/photo/1",10,10,karma,None,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2.0,maltese_dog,78.0,True,dandie_dinmont,7.4,True,norfolk_terrier,3.4,True,2133.0,545.0
709409458133323776,,,2016-03-14 16:02:49+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,,,,https://twitter.com/dog_rates/status/709409458133323776/photo/1,8,10,billy,None,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1.0,shetland_sheepdog,79.7,True,collie,5.4,True,keeshond,3.2,True,2546.0,651.0
709225125749587968,,,2016-03-14 03:50:21+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,,,,https://twitter.com/dog_rates/status/709225125749587968/photo/1,11,10,walker,None,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1.0,labrador_retriever,27.1,True,pomeranian,15.0,True,golden_retriever,14.6,True,2331.0,546.0
709207347839836162,,,2016-03-14 02:39:42+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,,,,https://twitter.com/dog_rates/status/709207347839836162/photo/1,11,10,penny,None,https://pbs.twimg.com/media/CdecUSzUIAAHCvg.jpg,1.0,chihuahua,94.8,True,italian_greyhound,1.8,True,quilt,1.7,False,12059.0,5539.0
709198395643068416,,,2016-03-14 02:04:08+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",,,,https://twitter.com/dog_rates/status/709198395643068416/photo/1,45,50,none,None,https://pbs.twimg.com/media/CdeUKpcWoAAJAWJ.jpg,1.0,borzoi,49.1,True,wire-haired_fox_terrier,8.4,True,english_setter,8.3,True,2365.0,614.0
709179584944730112,,,2016-03-14 00:49:23+00:00,"""http://vine.co"" rel=""nofollow"">Vine - Make a Scene",This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,,,,https://vine.co/v/iwAjdlEjwMl,13,10,sammy,None,,,,,,,,,,,,1942.0,644.0
709158332880297985,,,2016-03-13 23:24:56+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,,,,https://twitter.com/dog_rates/status/709158332880297985/photo/1,10,10,rodney,None,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1.0,siberian_husky,21.3,True,eskimo_dog,17.9,True,labrador_retriever,17.4,True,1964.0,394.0
709042156699303936,,,2016-03-13 15:43:18+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,,,,https://twitter.com/dog_rates/status/709042156699303936/photo/1,9,10,klevin,None,https://pbs.twimg.com/media/CdcGBB3WwAAGBuU.jpg,1.0,hotdog,82.7,False,rottweiler,6.8,True,labrador_retriever,4.9,True,4567.0,1565.0
708853462201716736,,,2016-03-13 03:13:29+00:00,"""http://vine.co"" rel=""nofollow"">Vine - Make a Scene",This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,,,,https://vine.co/v/iHl2UDEBZ95,8,10,lucy,None,,,,,,,,,,,,1748.0,637.0
708845821941387268,,,2016-03-13 02:43:08+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,,,,"https://twitter.com/dog_rates/status/708845821941387268/photo/1,https://twitter.com/dog_rates/status/708845821941387268/photo/1",9,10,none,pupper,https://pbs.twimg.com/media/CdZTgynWwAATZcx.jpg,1.0,schipperke,74.6,True,kelpie,16.8,True,boston_bull,1.5,True,2875.0,857.0
708834316713893888,,,2016-03-13 01:57:25+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,,,,https://twitter.com/dog_rates/status/708834316713893888/photo/1,10,10,malikai,None,https://pbs.twimg.com/media/CdZI_bpWEAAm1fs.jpg,1.0,eskimo_dog,28.4,True,giant_panda,21.8,False,malamute,18.0,True,1627.0,481.0
708810915978854401,,,2016-03-13 00:24:26+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,,,,"https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1,https://twitter.com/dog_rates/status/708810915978854401/photo/1",10,10,mister,None,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2.0,golden_retriever,97.6,True,labrador_retriever,1.6,True,norfolk_terrier,0.2,True,15880.0,6639.0
708738143638450176,,,2016-03-12 19:35:15+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,,,,https://twitter.com/dog_rates/status/708738143638450176/photo/1,11,10,coco,None,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1.0,pomeranian,93.3,True,samoyed,5.7,True,west_highland_white_terrier,0.1,True,2667.0,781.0
708711088997666817,,,2016-03-12 17:47:45+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,,,,"https://twitter.com/dog_rates/status/708711088997666817/photo/1,https://twitter.com/dog_rates/status/708711088997666817/photo/1",11,10,smokey,None,https://pbs.twimg.com/media/CdXY-GHWoAALing.jpg,2.0,tennis_ball,91.3,False,german_short-haired_pointer,5.3,True,labrador_retriever,1.8,True,2443.0,690.0
708479650088034305,,,2016-03-12 02:28:06+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,,,,https://twitter.com/dog_rates/status/708479650088034305/photo/1,13,10,bear,None,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1.0,shih-tzu,21.8,True,lhasa,20.2,True,norfolk_terrier,16.5,True,2458.0,651.0
708469915515297792,,,2016-03-12 01:49:25+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,,,,https://twitter.com/dog_rates/status/708469915515297792/photo/1,11,10,bobble,None,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1.0,chihuahua,74.8,True,toy_terrier,12.8,True,pembroke,4.2,True,2996.0,783.0
708400866336894977,,,2016-03-11 21:15:02+00:00,"""http://vine.co"" rel=""nofollow"">Vine - Make a Scene",RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,,,,https://vine.co/v/iHFqnjKVbIQ,12,10,none,None,,,,,,,,,,,,15384.0,9668.0
708356463048204288,,,2016-03-11 18:18:36+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,,,,"https://twitter.com/dog_rates/status/708356463048204288/photo/1,https://twitter.com/dog_rates/status/708356463048204288/photo/1",10,10,oliver,None,https://pbs.twimg.com/media/CdSWcc1XIAAXc6H.jpg,2.0,pug,87.1,True,french_bulldog,4.2,True,bath_towel,1.5,False,3454.0,1263.0
708349470027751425,,,2016-03-11 17:50:48+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,,,,https://twitter.com/dog_rates/status/708349470027751425/photo/1,11,10,river,None,https://pbs.twimg.com/media/CdSQFWOWAAApgfq.jpg,1.0,muzzle,24.4,False,basenji,18.7,True,boston_bull,9.3,True,2273.0,710.0
708149363256774660,,,2016-03-11 04:35:39+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,,,,https://twitter.com/dog_rates/status/708149363256774660/photo/1,10,10,jebberson,None,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1.0,cardigan,35.1,True,basset,16.5,True,toy_terrier,8.0,True,4147.0,1498.0
708130923141795840,,,2016-03-11 03:22:23+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,,,,https://twitter.com/dog_rates/status/708130923141795840/photo/1,11,10,none,None,https://pbs.twimg.com/media/CdPJUWIWIAAIchl.jpg,1.0,french_bulldog,71.0,True,chihuahua,26.2,True,cardigan,0.7,True,3261.0,823.0
708119489313951744,,,2016-03-11 02:36:57+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,,,,https://twitter.com/dog_rates/status/708119489313951744/photo/1,9,10,cooper,None,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1.0,norwich_terrier,26.4,True,norfolk_terrier,25.9,True,chow,9.7,True,2598.0,941.0
708109389455101952,,,2016-03-11 01:56:49+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,,,,https://twitter.com/dog_rates/status/708109389455101952/photo/1,10,10,remington,None,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1.0,staffordshire_bullterrier,51.6,True,american_staffordshire_terrier,23.6,True,kelpie,7.0,True,1888.0,534.0
708026248782585858,,,2016-03-10 20:26:26+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,,,,https://twitter.com/dog_rates/status/708026248782585858/video/1,13,10,none,None,https://pbs.twimg.com/ext_tw_video_thumb/708026062568087553/pu/img/rNhylAwIfb6YthGu.jpg,1.0,malinois,78.6,True,chesapeake_bay_retriever,6.9,True,siamese_cat,2.9,False,4250.0,1849.0
707995814724026368,,,2016-03-10 18:25:30+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,,,,https://twitter.com/dog_rates/status/707995814724026368/photo/1,12,10,farfle,None,https://pbs.twimg.com/media/CdNOb17WwAA5z4A.jpg,1.0,agama,17.2,False,gila_monster,12.7,False,lumbermill,5.0,False,3011.0,1084.0
707983188426153984,7.079800658926674e+17,2319108198.0,2016-03-10 17:35:20+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),,,,,12,10,none,None,,,,,,,,,,,,47.0,2.0
707969809498152960,,,2016-03-10 16:42:10+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,,,,https://twitter.com/dog_rates/status/707969809498152960/photo/1,11,10,rufus,None,https://pbs.twimg.com/media/CdM2xRpXEAUsR4k.jpg,1.0,toy_poodle,90.8,True,miniature_poodle,8.3,True,teddy,0.6,False,2594.0,922.0
707776935007539200,,,2016-03-10 03:55:45+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,,,,https://twitter.com/dog_rates/status/707776935007539200/photo/1,11,10,sadie,None,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1.0,miniature_pinscher,89.0,True,toy_terrier,5.1,True,chihuahua,1.8,True,3171.0,920.0
707741517457260545,,,2016-03-10 01:35:01+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,,,,https://twitter.com/dog_rates/status/707741517457260545/photo/1,10,10,none,None,https://pbs.twimg.com/media/CdJnJ1dUEAARNcf.jpg,1.0,whippet,73.8,True,italian_greyhound,19.2,True,american_staffordshire_terrier,2.0,True,2412.0,588.0
707738799544082433,,,2016-03-10 01:24:13+00:00,"""http://vine.co"" rel=""nofollow"">Vine - Make a Scene",He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,,,,https://vine.co/v/hUvHKYrdb1d,12,10,none,None,,,,,,,,,,,,3944.0,2364.0
707693576495472641,,,2016-03-09 22:24:31+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,,,,https://twitter.com/dog_rates/status/707693576495472641/photo/1,7,10,jiminus,None,https://pbs.twimg.com/media/CdI7jDnW0AA2dtO.jpg,1.0,bathtub,50.0,False,tub,48.8,False,washbasin,0.9,False,3272.0,954.0
707629649552134146,,,2016-03-09 18:10:30+00:00,"""http://vine.co"" rel=""nofollow"">Vine - Make a Scene",We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,,,,https://vine.co/v/iHhBOTl5p9z,10,10,none,None,,,,,,,,,,,,2481.0,833.0
707610948723478529,,,2016-03-09 16:56:11+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,,,,https://twitter.com/dog_rates/status/707610948723478529/photo/1,12,10,harper,None,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1.0,golden_retriever,38.3,True,cocker_spaniel,16.6,True,chesapeake_bay_retriever,11.8,True,16394.0,6093.0
707420581654872064,,,2016-03-09 04:19:44+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,,,,https://twitter.com/dog_rates/status/707420581654872064/photo/1,4,10,keurig,None,https://pbs.twimg.com/media/CdFDQVgWIAArslx.jpg,1.0,ram,51.8,False,kuvasz,14.9,True,great_pyrenees,10.6,True,2180.0,667.0
707411934438625280,,,2016-03-09 03:45:22+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone","""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",,,,https://twitter.com/dog_rates/status/707411934438625280/photo/1,11,10,none,pupper,https://pbs.twimg.com/media/CdE7ZktXIAEiWLj.jpg,1.0,lakeland_terrier,73.8,True,airedale,2.9,True,giant_schnauzer,2.5,True,2227.0,575.0
707387676719185920,,,2016-03-09 02:08:59+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,,,,https://twitter.com/dog_rates/status/707387676719185920/photo/1,10,10,clarkus,None,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1.0,chihuahua,88.8,True,italian_greyhound,8.9,True,toy_terrier,1.6,True,3378.0,1227.0
707377100785885184,,,2016-03-09 01:26:57+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,,,,"https://twitter.com/dog_rates/status/707377100785885184/photo/1,https://twitter.com/dog_rates/status/707377100785885184/photo/1",9,10,none,None,https://pbs.twimg.com/media/CdEbt0NXIAQH3Aa.jpg,1.0,golden_retriever,63.7,True,bloodhound,9.5,True,cocker_spaniel,7.0,True,3167.0,1043.0
707315916783140866,,,2016-03-08 21:23:50+00:00,"""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone",This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,,,,"https://twitter.com/dog_rates/status/707315916783140866/photo/1,https://twitter.com/dog_rates/status/707315916783140866/photo/1",10,10,finnegus,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2.0,bernese_mountain_dog,97.9,True,shetland_sheepdog,1.1,True,appenzeller,0.4,True,2389.0,612.0
